entry_id,name,aliases,county,town,state,category,entry_type,description,websites,emails,phones,addresses,source_urls,audiences,keywords,marketing_channels,notes_for_use,source_count,merged_from
everything-1269-springer-auto-company-ford,Springer Auto Company (Ford),[],Colfax,Springer,NM,Automotive,Listing,"Professional or service business in Springer, Colfax, NM. Use it to find the public page, organization, office, or listing path that best matches the task.",[],[],[],['504 4th Street'],[],"['Businesses', 'Programs', 'Rural residents', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Automotive', 'Resource', 'Start Something', 'Springer', 'Colfax', 'business', 'service', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-1270-springer-drug,Springer Drug,[],Colfax,Springer,NM,Retail / healthcare,Listing,"Shop or local retail business in Springer, Colfax, NM. It can help users find storefront or vendor contacts for shop-local outreach, event materials, visitor referrals, or local-goods partnerships.",[],[],[],['835 4th Street'],['https://www.yellowpages.com/springer-nm'],"['Businesses', 'Health / service audiences', 'Programs', 'Rural residents', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Retail / healthcare', 'Business / Partner', 'Promote Something', 'Start Something', 'Springer', 'Colfax', 'business', 'directory', 'event', 'flyer', 'outreach', 'partner', 'retail', 'service', 'visitor', 'unspecified']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Confirm manager or owner permission first']",Call or visit once to confirm whether the location is public-facing and accepts community materials.,1,"['guide resource directory', 'commercial directory sweep']"
everything-1271-springer-family-health,Springer Family Health,[],Colfax,Springer,NM,Healthcare,Listing,"Nonprofit or community-service route in Springer, Colfax, NM. Use it to find the public page, organization, office, or listing path that best matches the task.",[],[],[],['403 Prospect Ave'],[],"['Businesses', 'Health / service audiences', 'Nonprofits', 'Programs', 'Rural residents', 'Visitors and tourists', 'Youth / families', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Healthcare', 'Resource', 'Start Something', 'Springer', 'Colfax', 'nonprofit', 'service', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-1272-springer-high-school,Springer High School,[],Colfax,Springer,NM,Local business listing,Listing,"Visitor or recreation route in Springer, Colfax, NM. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/springer-nm'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Springer', 'Colfax', 'business', 'calendar', 'chamber', 'directory', 'flyer', 'outreach', 'partner', 'tourism', 'visitor', 'unspecified']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about business directory or partner referral', 'Ask about a digital share or listing update']","Ask about official community bulletin, calendar, lobby board, or partner-share rules.",1,"['guide resource directory', 'commercial directory sweep']"
everything-1273-springer-police-department,Springer Police Department,[],Colfax,Springer,NM,Local business listing,Listing,"Visitor or recreation route in Springer, Colfax, NM. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/springer-nm'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Springer', 'Colfax', 'business', 'calendar', 'chamber', 'directory', 'flyer', 'outreach', 'partner', 'tourism', 'visitor', 'unspecified']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about business directory or partner referral', 'Ask about a digital share or listing update']","Ask about official community bulletin, calendar, lobby board, or partner-share rules.",1,"['guide resource directory', 'commercial directory sweep']"
everything-1274-springer-super-market,Springer Super Market,[],Colfax,Springer,NM,Local business listing,Listing,"Shop or local retail business in Springer, Colfax, NM. Use it to find public posting paths, venue information, calendar contacts, and visitor-facing event channels.",[],[],[],[],['https://www.yellowpages.com/springer-nm'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Springer', 'Colfax', 'business', 'calendar', 'directory', 'event', 'flyer', 'market', 'outreach', 'retail', 'venue', 'visitor', 'unspecified']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask in person before leaving materials', 'Ask about a digital share or listing update']","Ask owner/manager to post flyer near entrance/register, leave small stack, or share digital event graphic.",1,"['guide resource directory', 'commercial directory sweep']"
everything-1275-springer-town-police-department,Springer Town Police Department,[],Colfax,Springer,NM,Local business listing,Listing,"Visitor or recreation route in Springer, Colfax, NM. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/springer-nm'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Springer', 'Colfax', 'business', 'calendar', 'chamber', 'directory', 'flyer', 'outreach', 'partner', 'tourism', 'visitor', 'unspecified']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about business directory or partner referral', 'Ask about a digital share or listing update']","Ask about official community bulletin, calendar, lobby board, or partner-share rules.",1,"['guide resource directory', 'commercial directory sweep']"
everything-1276-ssbci-2-0,SSBCI 2.0,['SSBCI 2.0 (NM Economic Development Dept.)'],Regional,Regional,NM / CO,Funding & Financing; Funding Programs Comparison,Listing,"Funding or business-support route in Regional, Regional, NM / CO. It is most useful when researching assistance, referrals, eligibility questions, or preparation steps before applying.",[],[],[],[],[],"['Artists', 'Entrepreneurs', 'Businesses', 'Health / service audiences', 'Nonprofits', 'Programs', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Visitors and tourists']","['Funding & Financing', 'Funding Programs Comparison', 'Funding', 'Find Money / Help', 'Start Something', 'Regional', 'artist', 'business', 'service', 'Funding & Financing Programs', 'economic development', 'visitor']","['Ask about creative or cultural cross-promotion', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about business directory or partner referral']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-1277-st-mary-credit-union,St Mary Credit Union,[],Huerfano,Walsenburg,CO,Local business listing,Listing,"Visitor or recreation route in Walsenburg, Huerfano, CO. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/walsenburg-co/business-listings/1'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Walsenburg', 'Huerfano', 'business', 'directory', 'flyer', 'outreach', 'visitor', 'unspecified']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Confirm manager or owner permission first']",Call or visit once to confirm whether the location is public-facing and accepts community materials.,1,"['guide resource directory', 'commercial directory sweep']"
everything-1278-st-james-hotel,St. James Hotel,[],Colfax,Cimarron,NM,Lodging / food,Listing,"Restaurant or dining business in Cimarron, Colfax, NM. It is useful for visitor referrals, local event outreach, shop-local campaigns, and cross-promotion questions that fit the business.",['https://exstjames.com'],[],[],[],['https://exstjames.com'],"['Artists', 'Businesses', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Lodging / food', 'Promotion', 'Improve Online Visibility', 'Promote Something', 'Start Something', 'Cimarron', 'Colfax', 'artist', 'business', 'dining', 'event', 'lodging', 'outreach', 'restaurant', 'visitor']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-1279-stakeout-dining-club,Stakeout Dining Club,[],Colfax,Raton,NM,Local business listing,Listing,"Restaurant or dining business in Raton, Colfax, NM. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/raton-nm/business-listings/1'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Raton', 'Colfax', 'business', 'dining', 'directory', 'flyer', 'outreach', 'restaurant', 'visitor', 'unspecified']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Confirm manager or owner permission first']",Call or visit once to confirm whether the location is public-facing and accepts community materials.,1,"['guide resource directory', 'commercial directory sweep']"
everything-1280-star-drug-health-mart,Star Drug Health Mart,[],Huerfano,Walsenburg,CO,Local business listing,Listing,"Visitor or recreation route in Walsenburg, Huerfano, CO. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/walsenburg-co/business-listings/1'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Walsenburg', 'Huerfano', 'business', 'directory', 'event', 'flyer', 'outreach', 'visitor', 'unspecified']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask in person before leaving materials', 'Ask about a digital share or listing update']","Ask owner/manager to post flyer near entrance/register, leave small stack, or share digital event graphic.",1,"['guide resource directory', 'commercial directory sweep']"
everything-1281-star-drug-pharmacy,Star Drug Pharmacy,[],Huerfano,Walsenburg,CO,Local business listing,Listing,"Visitor or recreation route in Walsenburg, Huerfano, CO. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/walsenburg-co/business-listings/1'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Walsenburg', 'Huerfano', 'business', 'directory', 'event', 'flyer', 'outreach', 'visitor', 'unspecified']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask in person before leaving materials']","Ask manager for counter stack, lobby board, staff referral, or digital share if event fits customers.",1,"['guide resource directory', 'commercial directory sweep']"
everything-1282-stardust-farm-flowers,Stardust Farm & Flowers,[],Huerfano,Walsenburg,CO,Flowers / local goods vendor,Listing,"Arts or creative business in Walsenburg, Huerfano, CO. It can help users find storefront or vendor contacts for shop-local outreach, event materials, visitor referrals, or local-goods partnerships.",[],[],[],"['408 Russell Avenue, Walsenburg, CO 81089']",['https://www.walsenburgmercantile.com/meet-our-vendors'],"['Artists', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Flowers / local goods vendor', 'Maker / Artist Vendor', 'Add / Correct Info', 'Get Media Coverage', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Walsenburg', 'Huerfano', 'artist', 'arts', 'business', 'creative business', 'directory', 'event', 'maker', 'media', 'outreach', 'partner', 'venue', 'visitor']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-1283-starkville,Starkville,[],Las Animas,Starkville,CO,Small-community contact,Listing,"Nonprofit or community-service route in Starkville, Las Animas, CO. Use it to find the public page, organization, office, or listing path that best matches the task.",[],[],[],[],[],"['Businesses', 'Nonprofits', 'Programs', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Small-community contact', 'Resource', 'Add / Correct Info', 'Improve Online Visibility', 'Start Something', 'Starkville', 'Las Animas', 'nonprofit', 'service']",['Ask about digital listing or social sharing'],"Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-1284-startek-ii-mobile-windshield,StarTek II Mobile Windshield,[],Las Animas,Trinidad,CO,Local business listing,Listing,"Visitor or recreation route in Trinidad, Las Animas, CO. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/trinidad-co/business-listings/1'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Trinidad', 'Las Animas', 'advertising', 'business', 'directory', 'flyer', 'outreach', 'visitor', 'unspecified']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Confirm manager or owner permission first']",Do not assume flyers allowed. Ask local manager only for community-board exception or donation/sponsorship route.,1,"['guide resource directory', 'commercial directory sweep']"
everything-1285-startup-space-creative-assets-directory-northeast-new-mexico-search,Startup Space Creative Assets Directory - Northeast New Mexico Search,[],Colfax,Regional,NM,Digital creative assets directory,Listing,Startup Space/NM creative-resource directory search surface for creative assets near northeastern New Mexico. Listings can change and may be difficult for scripted tools to inspect; Check each listing manually.,['https://startupspace.app/resource?comm_interest_search%5B0%5D=750&feature_button_show_hide=show&filter_show_hide=show&gray_button_show_hide=show&group_id=NTc5&is_search=1&map_list_type=list&map_view=hide&page=16&resource_type_selection=view_all_resource&search_latitude=34.9727305&search_location=New+Mexico%2C+USA&search_longitude=-105.0323635&search_radius=200'],[],[],[],['https://startupspace.app/resource?comm_interest_search%5B0%5D=750&feature_button_show_hide=show&filter_show_hide=show&gray_button_show_hide=show&group_id=NTc5&is_search=1&map_list_type=list&map_view=hide&page=16&resource_type_selection=view_all_resource&search_latitude=34.9727305&search_location=New+Mexico%2C+USA&search_longitude=-105.0323635&search_radius=200'],"['Artists', 'Arts and culture audiences', 'Creative businesses', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs']","['Digital creative assets directory', 'Digital creative directory', 'Add / Correct Info', 'Find Money or Help', 'Improve Online Visibility', 'Promote Something', 'Start Something', 'Track Results', 'Regional', 'Colfax', 'artist', 'arts', 'business', 'creative business', 'directory', 'startup', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-1286-state-board-for-community-college,State Board For Community College,[],Las Animas,Trinidad,CO,Local business listing,Listing,"Visitor or recreation route in Trinidad, Las Animas, CO. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/trinidad-co/business-listings/1'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Trinidad', 'Las Animas', 'business', 'calendar', 'chamber', 'directory', 'flyer', 'outreach', 'partner', 'tourism', 'visitor', 'unspecified']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about business directory or partner referral', 'Ask about a digital share or listing update']","Ask about official community bulletin, calendar, lobby board, or partner-share rules.",1,"['guide resource directory', 'commercial directory sweep']"
everything-1287-state-farm-insurance,State Farm Insurance,[],Huerfano,Walsenburg,CO,Local business listing,Listing,"Visitor or recreation route in Walsenburg, Huerfano, CO. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/walsenburg-co/business-listings/1'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Walsenburg', 'Huerfano', 'advertising', 'business', 'directory', 'flyer', 'outreach', 'visitor', 'unspecified']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Confirm manager or owner permission first']",Do not assume flyers allowed. Ask local manager only for community-board exception or donation/sponsorship route.,1,"['guide resource directory', 'commercial directory sweep']"
everything-1288-steam-king-llc,Steam King LLC,[],Las Animas,Trinidad,CO,Local business listing,Listing,"Cafe or coffee stop in Trinidad, Las Animas, CO. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/trinidad-co/business-listings/1'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Trinidad', 'Las Animas', 'business', 'directory', 'flyer', 'outreach', 'visitor', 'unspecified']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Confirm manager or owner permission first']",Call or visit once to confirm whether the location is public-facing and accepts community materials.,1,"['guide resource directory', 'commercial directory sweep']"
everything-1289-steve-riley-limited-editions,Steve Riley Limited Editions,[],Huerfano,La Veta,CO,Photography / artist,Listing,"Arts or creative business in La Veta, Huerfano, CO. It is relevant for artist referrals, exhibitions, workshops, performances, cultural events, and creative cross-promotion inquiries.",[],[],[],[],['https://www.lavetacreativedistrict.org/artists'],"['Artists', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Photography / artist', 'Creative / Artist', 'Add / Correct Info', 'Get Media Coverage', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'La Veta', 'Huerfano', 'artist', 'arts', 'business', 'creative business', 'creative district', 'directory', 'event', 'media', 'visitor', 'workshop']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about business directory or partner referral', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-1290-steven-paul-szabo,Steven Paul Szabo,[],Las Animas,Trinidad,CO,Local business listing,Listing,"Visitor or recreation route in Trinidad, Las Animas, CO. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/trinidad-co/business-listings/1'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Trinidad', 'Las Animas', 'business', 'directory', 'flyer', 'outreach', 'visitor', 'unspecified']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Confirm manager or owner permission first']",Call or visit once to confirm whether the location is public-facing and accepts community materials.,1,"['guide resource directory', 'commercial directory sweep']"
everything-1291-sticks-stones-custom-builder,Sticks & Stones Custom Builder,[],Colfax,Angel Fire,NM,Local business listing,Listing,"Visitor or recreation route in Angel Fire, Colfax, NM. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/angel-fire-nm/business-listings/1'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Angel Fire', 'Colfax', 'business', 'directory', 'flyer', 'outreach', 'visitor', 'unspecified']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Confirm manager or owner permission first']",Call or visit once to confirm whether the location is public-facing and accepts community materials.,1,"['guide resource directory', 'commercial directory sweep']"
everything-1292-stonewall,Stonewall,[],Huerfano,Cuchara / La Veta,CO,Vacation directory listings and attractions,Listing,"Public travel or tourism listing. Check current details with the listed page or business before outreach, publication, printing, or promising placement.",['https://www.coloradodirectory.com/stonewall/'],[],[],[],"['https://www.coloradodirectory.com/cucharaarea/', 'https://www.coloradodirectory.com/stonewall/']","['Artists', 'Creative businesses', 'Entrepreneurs', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Vacation directory listings and attractions', 'Visitor-facing listing', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Cuchara / La Veta', 'Huerfano', 'artist', 'business', 'creative business', 'directory', 'outreach', 'tourism', 'visitor', 'La Veta']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion', 'Ask about visitor-facing updates']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",2,"['guide resource directory', 'Colorado Vacation Directory - Cuchara Valley Area']"
everything-1293-stonewall,Stonewall,[],Las Animas,Trinidad,CO,Vacation directory listings and attractions,Listing,"Public travel or tourism listing. Check current details with the listed page or business before outreach, publication, printing, or promising placement.",['https://www.coloradodirectory.com/stonewall/'],[],[],[],"['https://www.coloradodirectory.com/stonewall/', 'https://www.coloradodirectory.com/trinidad/']","['Artists', 'Creative businesses', 'Entrepreneurs', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Vacation directory listings and attractions', 'Visitor-facing listing', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Trinidad', 'Las Animas', 'artist', 'business', 'creative business', 'directory', 'outreach', 'tourism', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion', 'Ask about visitor-facing updates']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",2,"['guide resource directory', 'Colorado Vacation Directory - Trinidad']"
everything-1294-stonewall-century-ride,Stonewall Century Ride,[],Las Animas,Trinidad,CO,Attractions and activities,Listing,"Public travel or tourism listing. Check current details with the listed page or business before outreach, publication, printing, or promising placement.",[],[],[],[],['https://visittrinidadcolorado.com/more-fun/'],"['Artists', 'Creative businesses', 'Entrepreneurs', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Attractions and activities', 'Visitor-facing listing', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Trinidad', 'Las Animas', 'artist', 'business', 'creative business', 'outreach', 'tourism', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion', 'Ask about visitor-facing updates']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,"['guide resource directory', 'Visit Trinidad - More Fun']"
everything-1295-story-creek-outfitters,Story Creek Outfitters,[],Huerfano,Walsenburg,CO,Play,Listing,"Public travel or tourism listing. Check current details with the listed page or business before outreach, publication, printing, or promising placement.","['https://storycreek.com/wp/', 'https://spanishpeakscountry.com/business-directory/listing/story-creek-outfitters']",[],[],"['1054 County Road 318 Walsenburg, CO 81089']","['https://spanishpeakscountry.com/business-directory/categories/play/', 'https://spanishpeakscountry.com/business-directory/listing/story-creek-outfitters']","['Artists', 'Creative businesses', 'Entrepreneurs', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Play', 'Visitor-facing listing', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Walsenburg', 'Huerfano', 'artist', 'business', 'creative business', 'directory', 'outreach', 'tourism', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about business directory or partner referral', 'Ask about creative or cultural cross-promotion', 'Ask about visitor-facing updates']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",2,"['guide resource directory', 'Spanish Peaks Country - Play']"
everything-1296-stuart-family-counseling-services,Stuart Family Counseling Services,[],Colfax,Raton,NM,Local business listing,Listing,"Lodging or hospitality business in Raton, Colfax, NM. Use it to find existing public listings, visitor pages, and organization contacts before creating a new outreach list.",[],[],[],[],['https://www.yellowpages.com/raton-nm/business-listings/1'],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Local business listing', 'Local resource', 'Add / Correct Info', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Raton', 'Colfax', 'business', 'directory', 'event', 'flyer', 'lodging', 'outreach', 'service', 'visitor', 'unspecified']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask in person before leaving materials', 'Ask about a digital share or listing update']","Ask owner/manager to post flyer near entrance/register, leave small stack, or share digital event graphic.",1,"['guide resource directory', 'commercial directory sweep']"
everything-1297-studio-katie,Studio Katie,[],Huerfano,Walsenburg,CO,Studio / artist vendor,Listing,"Arts or creative business in Walsenburg, Huerfano, CO. It is relevant for artist referrals, exhibitions, workshops, performances, cultural events, and creative cross-promotion inquiries.",[],[],[],"['408 Russell Avenue, Walsenburg, CO 81089']",['https://www.walsenburgmercantile.com/meet-our-vendors'],"['Artists', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers']","['Studio / artist vendor', 'Maker / Artist Vendor', 'Add / Correct Info', 'Get Media Coverage', 'Improve Online Visibility', 'Promote Something', 'Reach People Offline', 'Start Something', 'Walsenburg', 'Huerfano', 'artist', 'arts', 'business', 'creative business', 'directory', 'event', 'maker', 'media', 'studio', 'venue', 'visitor', 'workshop']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
